State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Jharkhand,20,Pashchimi Singhbhum,23,Anaemia among Children and Women,All women age 15-49 years who are anaemic22 (%),72.6,72.8
Jharkhand,20,Pashchimi Singhbhum,23,Anaemia among Children and Women,All women age 15-19 years who are anaemic22 (%),74.2,68.8
Jharkhand,20,Pashchimi Singhbhum,23,Blood Sugar Level among women,Blood sugar level - high (141-160 mg/dl)23 (%),4.2,0
Jharkhand,20,Pashchimi Singhbhum,23,Blood Sugar Level among women,Blood sugar level - very high (>160 mg/dl)23 (%),2.8,0
Jharkhand,20,Pashchimi Singhbhum,23,Blood Sugar Level among women,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.5,0
Jharkhand,20,Pashchimi Singhbhum,23,Blood Sugar Level among men,Blood sugar level - high (141-160 mg/dl)23 (%),7.4,0
Jharkhand,20,Pashchimi Singhbhum,23,Blood Sugar Level among men,Blood sugar level - very high (>160 mg/dl)23 (%),3.5,0
Jharkhand,20,Pashchimi Singhbhum,23,Blood Sugar Level among men,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.1,0
Jharkhand,20,Pashchimi Singhbhum,23,Hypertension among women,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12,0
Jharkhand,20,Pashchimi Singhbhum,23,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),4.6,0
Jharkhand,20,Pashchimi Singhbhum,23,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),17.8,0
Jharkhand,20,Pashchimi Singhbhum,23,Hypertension among men,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.1,0
Jharkhand,20,Pashchimi Singhbhum,23,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),5.4,0
Jharkhand,20,Pashchimi Singhbhum,23,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),19.5,0
Jharkhand,20,Pashchimi Singhbhum,23,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.2,0
Jharkhand,20,Pashchimi Singhbhum,23,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.1,0
Jharkhand,20,Pashchimi Singhbhum,23,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.1,0
Jharkhand,20,Pashchimi Singhbhum,23,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),19.9,0
Jharkhand,20,Pashchimi Singhbhum,23,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),56.4,0
Jharkhand,20,Pashchimi Singhbhum,23,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),28.5,0
Jharkhand,20,Pashchimi Singhbhum,23,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),57.1,0
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Female population age 6 years and above who ever attended school (%),74.1,70.1
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Population below age 15 years (%),23.4,25.8
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1016,1001
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",837,890
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),87.5,85.4
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),46.7,0
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Population living in households with electricity (%),95.7,92.7
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Population living in households with an improved drinking-water source1 (%),89.7,91.2
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),70.2,44.7
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Households using clean fuel for cooking3 (%),57.6,40.4
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Households using iodized salt (%),99.4,99
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),50.7,19.8
Jharkhand,20,Purbi Singhbhum,12,Population and Household Profile,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),13.9,0
Jharkhand,20,Purbi Singhbhum,12,Characteristics of Women,Women who are literate4 (%),73.8,0
Jharkhand,20,Purbi Singhbhum,12,Characteristics of Women,Women with 10 or more years of schooling (%),46.8,43.3
Jharkhand,20,Purbi Singhbhum,12,Marriage and Fertility,Women age 20-24 years married before age 18 years (%),19.8,26.1
Jharkhand,20,Purbi Singhbhum,12,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0.3,1.1
Jharkhand,20,Purbi Singhbhum,12,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.7,9
Jharkhand,20,Purbi Singhbhum,12,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),88.3,66.1
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Any method6 (%),61,32.9
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Any modern method6 (%),47.2,30.8
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Female sterilization (%),35.3,22.1
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Male sterilization (%),0,0.2
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,IUD/PPIUD (%),2.8,1.2
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Pill (%),3.1,4.5
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Condom (%),4.4,2.6
Jharkhand,20,Purbi Singhbhum,12,Current Use of Family Planning Methods,Injectables (%),0.5,0.1
Jharkhand,20,Purbi Singhbhum,12,Unmet Need for Family Planning,Total unmet need7 (%),11.4,16.7
Jharkhand,20,Purbi Singhbhum,12,Unmet Need for Family Planning,Unmet need for spacing7 (%),3.8,8.2
Jharkhand,20,Purbi Singhbhum,12,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),35,24
Jharkhand,20,Purbi Singhbhum,12,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),58.6,59.5
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Mothers who had an antenatal check-up in the first trimester (%),78.2,59.9
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),40.7,50.6
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),95.3,94.3
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),54.6,15.2
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),27.8,3.6
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.6,91.1
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),84,37.4
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs,3378,1149
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0,2.5
Jharkhand,20,Purbi Singhbhum,12,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),85.9,0
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Institutional births (%),94,81.7
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Institutional births in public facility (%),66.2,49.4
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Home births that were conducted by skilled health personnel10 (%),2.4,4.1
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Births attended by skilled health personnel10 (%),96.4,85.7
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Births delivered by caesarean section (%),18.6,16
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),38.6,39.8
Jharkhand,20,Purbi Singhbhum,12,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),11.8,6.4
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),88.8,68.9
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),87,79.2
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),98.8,99.1
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine13 (%),90.1,80.8
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.9,89.2
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),91.9,86.4
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),37.9,0
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),76.6,0
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),90.2,55.5
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),71.7,52.3
Jharkhand,20,Purbi Singhbhum,12,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),95.4,73.1
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.6,26.9
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.9,8.9
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,60.3
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,33.5
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,68
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.7,0.9
Jharkhand,20,Purbi Singhbhum,12,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,88.3
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),22.4,25.1
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),0,55.9
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),0,43.1
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",12.1,15
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,"Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",0,0
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,"Total children age 6-23 months receiving an adequate diet16, 17 (%)",11.1,14.1
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height-for-age)18 (%),35.9,39.3
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight-for-height)18 (%),29.4,40.6
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight-for-height)19 (%),16.8,19.9
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight-for-age)18 (%),41.6,49.8
Jharkhand,20,Purbi Singhbhum,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight-for-height)20 (%),1.3,1.2
Jharkhand,20,Purbi Singhbhum,12,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,15.5,20.2
Jharkhand,20,Purbi Singhbhum,12,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,18.6,16.4
Jharkhand,20,Purbi Singhbhum,12,Nutritional Status of Women,Women who have high risk waist-to-hip ratio (‚â•0,74.6,0
Jharkhand,20,Purbi Singhbhum,12,Anaemia among Children and Women,Children age 6-59 months who are anaemic (<11,67.4,66.5
Jharkhand,20,Purbi Singhbhum,12,Anaemia among Children and Women,Non-pregnant women age 15-49 years who are anaemic (<12,65.1,66.7
Jharkhand,20,Purbi Singhbhum,12,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic (<11,32.8,64.6
Jharkhand,20,Purbi Singhbhum,12,Anaemia among Children and Women,All women age 15-49 years who are anaemic22 (%),64.4,66.6
Jharkhand,20,Purbi Singhbhum,12,Anaemia among Children and Women,All women age 15-19 years who are anaemic22 (%),69.4,67.7
Jharkhand,20,Purbi Singhbhum,12,Blood Sugar Level among women,Blood sugar level - high (141-160 mg/dl)23 (%),6.2,0
Jharkhand,20,Purbi Singhbhum,12,Blood Sugar Level among women,Blood sugar level - very high (>160 mg/dl)23 (%),4.8,0
Jharkhand,20,Purbi Singhbhum,12,Blood Sugar Level among women,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.7,0
Jharkhand,20,Purbi Singhbhum,12,Blood Sugar Level among men,Blood sugar level - high (141-160 mg/dl)23 (%),7.9,0
Jharkhand,20,Purbi Singhbhum,12,Blood Sugar Level among men,Blood sugar level - very high (>160 mg/dl)23 (%),7.9,0
Jharkhand,20,Purbi Singhbhum,12,Blood Sugar Level among men,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.5,0
Jharkhand,20,Purbi Singhbhum,12,Hypertension among women,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.4,0
Jharkhand,20,Purbi Singhbhum,12,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),4.7,0
Jharkhand,20,Purbi Singhbhum,12,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),19.8,0
Jharkhand,20,Purbi Singhbhum,12,Hypertension among men,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.5,0
Jharkhand,20,Purbi Singhbhum,12,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),4.7,0
Jharkhand,20,Purbi Singhbhum,12,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),22.4,0
Jharkhand,20,Purbi Singhbhum,12,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0,0
Jharkhand,20,Purbi Singhbhum,12,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0,0
Jharkhand,20,Purbi Singhbhum,12,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Jharkhand,20,Purbi Singhbhum,12,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),8.6,0
Jharkhand,20,Purbi Singhbhum,12,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),38.8,0
Jharkhand,20,Purbi Singhbhum,12,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),4.5,0
Jharkhand,20,Purbi Singhbhum,12,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),25.6,0
Jharkhand,20,Ramgarh,16,Population and Household Profile,Female population age 6 years and above who ever attended school (%),68.4,67.5
Jharkhand,20,Ramgarh,16,Population and Household Profile,Population below age 15 years (%),27.9,30.7
Jharkhand,20,Ramgarh,16,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",955,1000
Jharkhand,20,Ramgarh,16,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",903,971
Jharkhand,20,Ramgarh,16,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),77.7,60
Jharkhand,20,Ramgarh,16,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),42.4,0
Jharkhand,20,Ramgarh,16,Population and Household Profile,Population living in households with electricity (%),98.4,95.9
Jharkhand,20,Ramgarh,16,Population and Household Profile,Population living in households with an improved drinking-water source1 (%),76.7,69.8
Jharkhand,20,Ramgarh,16,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),64.2,40
Jharkhand,20,Ramgarh,16,Population and Household Profile,Households using clean fuel for cooking3 (%),33.2,17.8
Jharkhand,20,Ramgarh,16,Population and Household Profile,Households using iodized salt (%),97.8,97.6
Jharkhand,20,Ramgarh,16,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),49.7,21.7
Jharkhand,20,Ramgarh,16,Population and Household Profile,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),4.1,0
Jharkhand,20,Ramgarh,16,Characteristics of Women,Women who are literate4 (%),71,0
Jharkhand,20,Ramgarh,16,Characteristics of Women,Women with 10 or more years of schooling (%),44.3,39
Jharkhand,20,Ramgarh,16,Marriage and Fertility,Women age 20-24 years married before age 18 years (%),25.1,27.7
Jharkhand,20,Ramgarh,16,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),2.4,2.3
Jharkhand,20,Ramgarh,16,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.1,10.1
Jharkhand,20,Ramgarh,16,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),88.4,67.5
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Any method6 (%),68.2,45.2
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Any modern method6 (%),54.2,40.8
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Female sterilization (%),44,35.3
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Male sterilization (%),0.1,0.1
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,IUD/PPIUD (%),1,0.6
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Pill (%),1.9,2
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Condom (%),3.5,1.7
Jharkhand,20,Ramgarh,16,Current Use of Family Planning Methods,Injectables (%),0.4,0.1
Jharkhand,20,Ramgarh,16,Unmet Need for Family Planning,Total unmet need7 (%),7.3,15
Jharkhand,20,Ramgarh,16,Unmet Need for Family Planning,Unmet need for spacing7 (%),2.8,8.7
Jharkhand,20,Ramgarh,16,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),20.5,22.7
Jharkhand,20,Ramgarh,16,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),43.4,29.4
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who had an antenatal check-up in the first trimester (%),63.4,51.3
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),40.9,34.1
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),93.4,94.6
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),31.5,19.2
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),15.1,7.8
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),90.8,92
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),78,46.7
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs,2121,1605
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),5.5,2
Jharkhand,20,Ramgarh,16,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),75.8,0
Jharkhand,20,Ramgarh,16,Delivery Care,Institutional births (%),79,71.5
Jharkhand,20,Ramgarh,16,Delivery Care,Institutional births in public facility (%),51.6,46.8
Jharkhand,20,Ramgarh,16,Delivery Care,Home births that were conducted by skilled health personnel10 (%),11,10.4
Jharkhand,20,Ramgarh,16,Delivery Care,Births attended by skilled health personnel10 (%),89.7,81.5
Jharkhand,20,Ramgarh,16,Delivery Care,Births delivered by caesarean section (%),20,16
Jharkhand,20,Ramgarh,16,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),57.4,53.2
Jharkhand,20,Ramgarh,16,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),8.3,6.1
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),81.8,66.1
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),89.2,73.3
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),98.2,98.7
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine13 (%),84.9,76.3
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.4,85.8
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),94.7,92.9
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),40.2,0
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),74.5,0
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.4,56.4
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.2,54.3
Jharkhand,20,Ramgarh,16,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.9,92.3
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.5,7.7
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.1,10.4
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),50.4,38.9
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),31.9,10.7
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),57.2,40.4
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,2.8
Jharkhand,20,Ramgarh,16,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),65.7,61
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),23.1,36
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),85.5,71.2
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),0,46
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",13,6.6
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,"Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",0,0
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,"Total children age 6-23 months receiving an adequate diet16, 17 (%)",12.5,6.4
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height-for-age)18 (%),35.3,38.7
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight-for-height)18 (%),23.5,30.3
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight-for-height)19 (%),7.2,9.9
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight-for-age)18 (%),35.3,46.3
Jharkhand,20,Ramgarh,16,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight-for-height)20 (%),1,1.2
Jharkhand,20,Ramgarh,16,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,27.3,28.8
Jharkhand,20,Ramgarh,16,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,14.1,12.8
Jharkhand,20,Ramgarh,16,Nutritional Status of Women,Women who have high risk waist-to-hip ratio (‚â•0,49.3,0
